Date,Open,High,Low,Close,Adj Close,Volume
2011-04-28,109.080002,109.099998,108.080002,108.809998,72.211693,5941200
2011-04-29,108.480003,109.599998,107.779999,109.440002,72.629799,6755500
2011-05-02,109.480003,109.580002,107.610001,108.180000,71.793594,6550800
2011-05-03,107.580002,107.839996,105.190002,106.169998,70.459663,7955600
2011-05-04,106.019997,106.019997,103.699997,104.680000,69.470833,8892900
2011-05-05,103.360001,104.120003,101.110001,102.620003,68.103706,11988500
2011-05-06,103.339996,104.449997,102.000000,102.879997,68.276230,9536300
2011-05-09,103.250000,104.860001,103.000000,104.089996,69.079269,7117900
2011-05-10,104.320000,104.949997,103.250000,104.360001,69.258430,6430500
2011-05-11,103.269997,103.459999,101.250000,102.260002,67.864769,10161700
2011-05-12,101.629997,103.320000,100.410004,102.760002,68.196602,10425800
2011-05-13,103.449997,103.489998,101.269997,102.389999,67.951042,8968000
2011-05-16,102.029999,103.290001,101.410004,101.650002,67.459984,6759400
2011-05-17,100.309998,101.190002,99.610001,100.410004,67.152313,8768800
2011-05-18,100.919998,103.459999,100.169998,102.860001,68.790810,8193700
2011-05-19,103.690002,104.529999,102.940002,103.870003,69.466293,7452400
2011-05-20,103.550003,103.809998,101.769997,102.570000,68.596878,8760900
2011-05-23,101.129997,101.910004,100.699997,101.370003,67.794327,7487000
2011-05-24,101.849998,103.389999,101.849998,102.269997,68.396225,6800500
2011-05-25,102.000000,103.860001,101.809998,103.250000,69.051651,7949500
2011-05-26,102.989998,103.800003,102.099998,103.360001,69.125198,6614300
2011-05-27,103.639999,104.220001,102.529999,103.209999,69.024902,5796300
2011-05-31,104.610001,105.209999,103.709999,104.910004,70.161858,8188400
2011-06-01,104.730003,104.949997,102.080002,102.489998,68.543388,8196100
2011-06-02,102.349998,102.589996,100.360001,101.120003,67.627159,8129200
2011-06-03,99.730003,101.690002,99.570000,101.000000,67.546898,7692200
2011-06-06,100.900002,101.309998,99.300003,99.680000,66.664116,6982200
2011-06-07,100.230003,100.910004,99.379997,99.470001,66.523659,6835400
2011-06-08,99.510002,100.839996,99.500000,99.949997,66.844673,6936200
2011-06-09,100.510002,101.870003,100.320000,101.230003,67.700729,5734900
2011-06-10,100.940002,101.000000,98.980003,99.669998,66.657417,9113900
2011-06-13,100.040001,100.510002,98.070000,98.930000,66.162514,7999300
2011-06-14,100.019997,101.290001,99.889999,100.599998,67.279366,7353400
2011-06-15,99.199997,99.910004,97.709999,98.410004,65.814735,9665600
2011-06-16,98.059998,99.660004,97.809998,99.430000,66.496895,7786300
2011-06-17,100.230003,100.839996,98.730003,99.169998,66.323013,12029500
2011-06-20,98.879997,100.199997,98.650002,99.910004,66.817940,6427200
2011-06-21,100.540001,101.980003,100.320000,101.589996,67.941490,8499500
2011-06-22,101.269997,102.459999,101.000000,101.070000,67.593719,6592500
2011-06-23,98.900002,99.550003,97.000000,99.360001,66.450104,13058800
2011-06-24,99.540001,99.739998,97.809998,97.900002,65.473686,8032400
2011-06-27,97.940002,99.639999,97.940002,98.900002,66.142479,7130200
2011-06-28,99.529999,100.599998,99.300003,100.349998,67.112175,6113800
2011-06-29,100.690002,101.709999,99.910004,101.279999,67.734169,7637700
2011-06-30,101.790001,102.940002,101.279999,102.839996,68.777435,7697700
2011-07-01,102.709999,104.190002,102.010002,104.089996,69.613441,6579700
2011-07-05,104.110001,105.760002,104.110001,105.120003,70.302277,7392200
2011-07-06,104.820000,105.239998,104.570000,105.080002,70.275520,6196300
2011-07-07,106.080002,106.919998,105.800003,106.589996,71.285400,7878100
2011-07-08,105.449997,106.000000,105.070000,105.889999,70.817238,6334900
2011-07-11,104.430000,104.639999,103.750000,104.410004,69.827446,6975400
2011-07-12,103.989998,105.949997,103.989998,104.389999,69.814056,9158300
2011-07-13,104.739998,106.610001,104.720001,105.089996,70.282196,6871100
2011-07-14,105.699997,106.470001,104.570000,104.669998,70.001312,7279600
2011-07-15,105.680000,106.300003,105.139999,106.190002,71.017891,10160500
2011-07-18,105.580002,106.500000,105.110001,106.230003,71.044617,6951000
2011-07-19,106.489998,107.800003,106.489998,107.480003,71.880585,6987600
2011-07-20,107.510002,107.650002,106.879997,107.099998,71.626450,5044900
2011-07-21,107.879997,109.750000,107.760002,109.430000,73.184723,8319200
2011-07-22,109.389999,109.660004,108.820000,108.970001,72.877075,5413700
2011-07-25,107.550003,109.000000,107.459999,108.099998,72.295250,6284400
2011-07-26,107.910004,108.470001,107.339996,107.570000,71.940773,4864800
2011-07-27,106.970001,107.000000,105.470001,105.629997,70.643349,7412700
2011-07-28,105.150002,105.849998,104.430000,105.029999,70.242081,6655300
2011-07-29,103.720001,105.230003,103.070000,104.019997,69.566628,9697600
2011-08-01,106.080002,106.129997,103.919998,105.379997,70.476143,9309400
2011-08-02,104.720001,105.699997,103.430000,103.449997,69.185410,10396300
2011-08-03,103.529999,103.739998,100.870003,102.760002,68.723946,12027400
2011-08-04,100.779999,100.980003,96.510002,96.839996,64.764771,20541200
2011-08-05,98.029999,99.339996,93.820000,97.610001,65.279724,17596200
2011-08-08,94.279999,95.790001,89.750000,90.250000,60.357491,23079600
2011-08-09,91.599998,93.709999,87.300003,93.400002,62.464153,21012700
2011-08-10,92.709999,93.849998,89.739998,90.570000,60.571522,18069500
2011-08-11,92.070000,95.139999,90.779999,94.070000,62.912239,30717300
2011-08-12,95.639999,97.050003,94.919998,95.860001,64.109360,13364100
2011-08-15,97.000000,99.230003,96.790001,99.099998,66.276215,11857000
2011-08-16,97.989998,99.279999,97.150002,98.139999,65.634178,9842900
2011-08-17,98.410004,99.089996,97.110001,97.680000,65.849892,8594800
2011-08-18,95.139999,95.379997,91.750000,93.239998,62.856728,15083800
2011-08-19,92.089996,95.360001,92.080002,93.290001,62.890419,13452700
2011-08-22,96.550003,96.550003,92.949997,93.300003,62.897179,10071000
2011-08-23,93.919998,97.379997,93.459999,97.330002,65.613945,12301000
2011-08-24,96.830002,97.760002,96.070000,97.589996,65.789230,7642500
2011-08-25,98.050003,98.519997,95.290001,95.959999,64.690384,9812400
2011-08-26,94.680000,97.349998,93.360001,96.849998,65.290359,9216600
2011-08-29,98.279999,98.760002,96.580002,98.739998,66.564522,9724900
2011-08-30,97.970001,98.980003,96.739998,98.400002,66.335266,9202500
2011-08-31,98.849998,99.720001,98.080002,98.839996,66.631889,11242000
2011-09-01,99.010002,100.480003,98.500000,98.519997,66.416199,10121400
