Date,Open,High,Low,Close,Adj Close,Volume
2011-04-28,58.536888,58.803833,58.146008,58.165073,46.594891,5288506
2011-04-29,58.250877,58.651295,58.155540,58.374817,46.762909,4300536
2011-05-02,58.794300,59.375854,58.451084,58.670361,46.999645,4332213
2011-05-03,58.679893,58.965904,58.403416,58.918236,47.198223,4224490
2011-05-04,58.746632,58.965904,57.411915,57.507252,46.067921,6651985
2011-05-05,57.087769,58.146008,56.553879,57.345177,45.938080,4805797
2011-05-06,57.964867,58.803833,57.793262,58.107872,46.549061,4220085
2011-05-09,58.250877,59.118443,58.069736,58.746632,47.060760,3393333
2011-05-10,58.946838,59.089844,58.517822,58.880100,47.167667,4416965
2011-05-11,58.737095,58.984970,58.117405,58.422485,46.801102,3511021
2011-05-12,58.451084,58.536888,57.774193,58.022068,46.480328,5859952
2011-05-13,58.136475,58.384350,57.488182,57.688389,46.213013,3908348
2011-05-16,57.621655,58.098339,57.202171,57.316574,45.915169,4649614
2011-05-17,57.106834,57.316574,55.943726,56.229736,45.044525,5287247
2011-05-18,56.153465,56.906628,55.505173,56.773155,45.738079,5774361
2011-05-19,57.173569,57.326111,56.372742,56.715954,45.692001,3816988
2011-05-20,56.611080,56.735020,55.819786,56.239269,45.307983,4228266
2011-05-23,55.409836,56.172531,55.304966,55.753052,44.916260,4281236
2011-05-24,55.753052,56.019993,55.066624,55.533775,44.739609,3901740
2011-05-25,55.352634,56.515743,55.114292,56.124863,45.215797,3921145
2011-05-26,55.610043,55.962791,55.114292,55.772118,44.931622,4134808
2011-05-27,56.143932,56.668285,55.838852,56.429943,45.461578,2998418
2011-05-31,57.164036,57.297508,56.201134,56.773155,45.738079,3479973
2011-06-01,56.601547,56.763622,54.742477,54.847347,44.186600,4791217
2011-06-02,54.961754,55.495640,54.656673,55.247765,44.509182,3312357
2011-06-03,54.141853,55.209629,54.017918,54.580406,43.971554,4209281
2011-06-06,54.446934,54.971287,54.122787,54.771080,44.125156,4917820
2011-06-07,55.066624,55.104759,54.141853,54.199059,43.664307,3317706
2011-06-08,53.922581,54.122787,53.321957,53.455429,43.065224,4763211
2011-06-09,53.455429,54.132320,53.255222,53.827244,43.364765,3401619
2011-06-10,53.674706,53.674706,52.797604,52.940609,42.650471,3367215
2011-06-13,53.178951,53.464962,52.788071,53.112217,42.788731,3304175
2011-06-14,53.693771,54.818748,53.627037,54.523205,43.925472,4447069
2011-06-15,54.017918,54.218124,53.360092,53.436363,43.049862,4236343
2011-06-16,53.360092,53.922581,53.159885,53.722374,43.280281,3528432
2011-06-17,54.284863,54.342064,53.131283,53.245689,42.896252,5531119
2011-06-20,53.331490,54.017918,53.159885,53.798641,43.341724,2879996
2011-06-21,54.303928,55.247765,54.132320,55.114292,44.401653,5064248
2011-06-22,54.837814,55.018955,54.284863,54.351597,43.787201,3722796
2011-06-23,53.684238,53.913048,52.940609,53.865379,43.395496,4952959
2011-06-24,53.922581,54.113255,53.541233,53.722374,43.280281,3716502
2011-06-27,53.903515,54.284863,53.531700,54.141853,43.618237,3361970
2011-06-28,54.370663,55.676781,54.075119,55.657715,44.839458,5195048
2011-06-29,55.791183,56.162998,55.467037,55.886520,45.023781,3805974
2011-06-30,56.048595,57.154503,56.019993,56.811291,45.768806,4078167
2011-07-01,56.715954,57.631187,56.391808,57.383312,46.229645,3962367
2011-07-05,56.897095,57.364243,56.592014,56.687351,45.668945,4301060
2011-07-06,56.725487,57.154503,56.496677,56.906628,45.845623,4054566
2011-07-07,57.545383,57.821861,57.326111,57.621655,46.421658,3020130
2011-07-08,56.887562,57.030563,56.439476,56.763622,45.730408,3026109
2011-07-11,55.886520,56.277405,55.438438,55.590977,44.785690,3594933
2011-07-12,55.304966,55.581444,54.532738,54.609005,43.994595,4819747
2011-07-13,55.066624,55.552841,54.713879,54.904552,44.232674,3550250
2011-07-14,55.009422,55.276363,54.227657,54.351597,43.787201,2931287
2011-07-15,54.618542,54.666210,54.008385,54.580406,43.971554,4236028
2011-07-18,54.275326,54.322994,53.588902,53.932114,43.449257,2954468
2011-07-19,54.179989,54.914085,54.160923,54.752010,44.109795,2999571
2011-07-20,54.942684,55.104759,54.380199,54.666210,44.040649,3950095
2011-07-21,55.018955,55.819786,54.875950,55.495640,44.708893,4743177
2011-07-22,54.370663,54.561337,52.931076,53.770042,43.318684,11258803
2011-07-25,53.245689,54.036983,53.198017,53.674706,43.241886,4158304
2011-07-26,53.703304,53.770042,52.692734,52.759468,42.504539,4236762
2011-07-27,52.463924,52.549728,50.967136,50.967136,41.060593,9202203
2011-07-28,51.234077,51.920506,50.404648,50.528584,40.707275,8492720
2011-07-29,49.756355,51.338947,49.565681,50.623920,40.784084,6492446
2011-08-01,51.491489,51.520088,49.746822,50.585789,40.753365,6427938
2011-08-02,50.166306,50.585789,48.802986,48.812519,39.324753,6918409
2011-08-03,48.926926,49.241535,47.563606,49.184334,39.624313,8478979
2011-08-04,48.221432,48.526508,46.381428,46.419563,37.396938,10900705
2011-08-05,47.115520,47.458736,45.037174,45.742668,36.851604,16977572
2011-08-08,44.102875,45.170647,42.167534,42.224735,34.017467,13904053
2011-08-09,43.139973,44.617695,41.719452,44.579559,35.914570,12507008
2011-08-10,43.578522,43.711994,41.071159,41.204632,33.195637,15626679
2011-08-11,41.690849,43.206707,41.147430,42.548882,34.278595,11040735
2011-08-12,43.082767,44.789299,42.548882,44.693962,36.006733,10797912
2011-08-15,44.903706,45.580597,44.655830,45.027641,36.275562,8829210
2011-08-16,44.560493,44.836967,43.683392,43.883598,35.353897,8764912
2011-08-17,43.969402,44.684429,43.330647,43.845463,35.580578,6177248
